"Longitude","Latitude","Year","Month","Country"
-3.9718,47.8955,2022,11,"France"
-2.40536,48.64125,2022,11,"France"
-2.40874,48.64125,2022,11,"France"
-3.9717,47.89536,2022,11,"France"
-2.41113,48.64134,2022,11,"France"
-2.36421,48.65479,2022,12,"France"
-3.92286,47.87004,2022,12,"France"
-4.46386,48.32353,2022,12,"France"
0.15,40.11,2022,NA,"Spain"
0.16,40.1,2022,NA,"Spain"
0.14,40.09,2022,NA,"Spain"
0.15,40.12,2022,NA,"Spain"
0.17,40.13,2022,NA,"Spain"
3.51475,43.27058,2021,1,"France"
-8.87591,41.74292,2021,1,"Portugal"
-1.63309,49.06644,2021,2,"France"
5.61549,43.16002,2021,3,"France"
5.22833,43.19861,2021,3,"France"
5.61967,43.15756,2021,3,"France"
6.85085,43.40941,2021,3,"France"
-6.280029,54.111201,2021,3,"United Kingdom of Great Britain and Northern Ireland"
-5.049283,50.14458,2021,3,"United Kingdom of Great Britain and Northern Ireland"
-9.33981,39.37586,2021,3,"Portugal"
-9.37773,39.37344,2021,3,"Portugal"
5.228726,43.199429,2021,4,"France"
5.39108,43.18707,2021,4,"France"
-3.53894,48.81448,2021,4,"France"
-1.09749,45.64084,2021,4,"France"
-8.686018,37.086819,2021,4,"Portugal"
-9.204817,38.409833,2021,4,"Portugal"
-1.61138,49.06017,2021,4,"France"
-3.5397,48.81934,2021,4,"France"
5.42044,43.29169,2021,4,"France"
3.80205,43.42982,2021,4,"France"
-5.050165,50.14534,2021,5,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,5,"France"
3.86727,43.46912,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
-3.95805,47.71867,2021,5,"France"
5.21809,43.32888,2021,5,"France"
-5.056024,50.147914,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-5.085139,50.11349,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-2.35627,43.30287,2021,5,"Spain"
3.84139,43.42694,2021,5,"France"
5.51292,43.20057,2021,5,"France"
3.17523,42.43311,2021,5,"France"
5.61596,43.15821,2021,5,"France"
5.70858,43.14463,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
-2.35627,43.30287,2021,5,"Spain"
5.50988,43.19743,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
-5.056024,50.147914,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-2.35627,43.30287,2021,5,"Spain"
5.51292,43.20057,2021,5,"France"
5.51292,43.20057,2021,5,"France"
5.50118,43.19752,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
-2.35627,43.30287,2021,5,"Spain"
-2.401278,50.62513,2021,5,"United Kingdom of Great Britain and Northern Ireland"
7.00578,43.5438,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
-3.83103,47.79609,2021,5,"France"
3.17523,42.43311,2021,5,"France"
-5.110262,50.1023,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-5.110262,50.1023,2021,5,"United Kingdom of Great Britain and Northern Ireland"
5.45505,43.20278,2021,5,"France"
5.09984,43.32882,2021,5,"France"
5.50988,43.19743,2021,5,"France"
3.17523,42.43311,2021,5,"France"
-5.056024,50.147914,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-2.344919,43.302436,2021,5,"Spain"
5.23717,43.33,2021,5,"France"
-3.53894,48.81121,2021,5,"France"
-3.53257,48.81823,2021,5,"France"
-5.110401,50.1026,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-5.056024,50.147914,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-2.410676,50.62787,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-5.110262,50.1023,2021,5,"United Kingdom of Great Britain and Northern Ireland"
-2.35627,43.30287,2021,5,"Spain"
-2.35627,43.30287,2021,5,"Spain"
-2.344919,43.302436,2021,5,"Spain"
5.49798,43.19832,2021,5,"France"
5.50118,43.19752,2021,5,"France"
-9.26077,42.90442,2021,5,"Spain"
-9.2881,43.04423,2021,5,"Spain"
-8.87801,41.91017,2021,5,"Spain"
-8.89945,42.11185,2021,5,"Spain"
-9.07681,42.74564,2021,5,"Spain"
-8.8194,42.15921,2021,5,"Spain"
-9.14016,42.79679,2021,5,"Spain"
5.49798,43.19832,2021,5,"France"
-2.344919,43.302436,2021,5,"Spain"
3.17523,42.43311,2021,5,"France"
-5.074954,50.07245,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-4.684205,54.0743,2021,6,"Isle of Man"
3.11911,42.521459,2021,6,"France"
-5.107254,50.10098,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
5.86866,43.04857,2021,6,"France"
3.08099,42.53246,2021,6,"France"
5.2867,43.27991,2021,6,"France"
3.17523,42.43311,2021,6,"France"
3.173255,42.107351,2021,6,"Spain"
-1.83603,49.70583,2021,6,"France"
-5.056024,50.147914,2021,6,"United Kingdom of Great Britain and Northern Ireland"
5.2867,43.27991,2021,6,"France"
-5.080162,50.08489,2021,6,"United Kingdom of Great Britain and Northern Ireland"
5.61967,43.15756,2021,6,"France"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
-5.095262,50.42233,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
-5.086454,50.10458,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
-2.085483,50.58576,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-5.016758,50.15588,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
5.39385,43.17157,2021,6,"France"
-2.085483,50.58576,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-4.65378,54.070064,2021,6,"Isle of Man"
-1.480626,50.7092,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-3.92286,47.87004,2021,6,"France"
5.79037,43.068609,2021,6,"France"
-4.683806,54.073443,2021,6,"Isle of Man"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
-4.45359,48.29332,2021,6,"France"
-5.116858,50.09637,2021,6,"United Kingdom of Great Britain and Northern Ireland"
5.2593,43.33861,2021,6,"France"
3.17283,42.45577,2021,6,"France"
-3.42909,47.70405,2021,6,"France"
-0.769319,50.73322,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
-5.120186,50.09648,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-4.5265,48.36427,2021,6,"France"
-2.058265,50.57811,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-5.120186,50.09648,2021,6,"United Kingdom of Great Britain and Northern Ireland"
-9.08985,42.57665,2021,6,"Spain"
-5.05624,50.147888,2021,6,"United Kingdom of Great Britain and Northern Ireland"
3.17523,42.43311,2021,6,"France"
3.17523,42.43311,2021,6,"France"
-5.053191,50.14637,2021,6,"United Kingdom of Great Britain and Northern Ireland"
5.2593,43.33861,2021,6,"France"
-8.87529,41.83908,2021,6,"Portugal"
-8.87598,41.84,2021,6,"Portugal"
-1.572062,50.66967,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-1.572062,50.66967,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-4.607475,54.075123,2021,7,"Isle of Man"
3.1567,42.47433,2021,7,"France"
-4.113498,50.30313,2021,7,"United Kingdom of Great Britain and Northern Ireland"
3.15967,42.46942,2021,7,"France"
-4.607308,54.0725,2021,7,"Isle of Man"
3.15694,42.47635,2021,7,"France"
-4.976895,50.15348,2021,7,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2021,7,"France"
-4.34048,47.77349,2021,7,"France"
7.08278,43.54028,2021,7,"France"
-4.4522,48.32565,2021,7,"France"
-9.14207,39.51151,2021,7,"Portugal"
-3.015888,43.380345,2021,8,"Spain"
-9.345823,39.296951,2021,8,"Portugal"
-9.345823,39.296951,2021,8,"Portugal"
-2.148482,43.294101,2021,8,"Spain"
6.15595,43.0005,2021,8,"France"
-4.653275,54.07412,2021,8,"Isle of Man"
-4.654731,54.071796,2021,8,"Isle of Man"
-3.015888,43.380345,2021,8,"Spain"
-1.955324,50.59164,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-4.652832,54.07144,2021,8,"Isle of Man"
-3.146566,43.351681,2021,8,"Spain"
-5.071801,50.139182,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.015888,43.380345,2021,8,"Spain"
-4.653839,54.07117,2021,8,"Isle of Man"
-3.113208,43.355708,2021,8,"Spain"
-3.113326,43.352664,2021,8,"Spain"
-5.056763,50.147612,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.113326,43.352664,2021,8,"Spain"
3.05683,42.92717,2021,8,"France"
-3.015888,43.380345,2021,8,"Spain"
3.22006,42.04932,2021,8,"Spain"
-4.662135,54.063271,2021,8,"Isle of Man"
-4.888245,50.58286,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-4.653275,54.07412,2021,8,"Isle of Man"
-1.955324,50.59164,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-1.55901,48.98933,2021,8,"France"
-4.652832,54.07144,2021,8,"Isle of Man"
3.22658,42.04384,2021,8,"Spain"
-2.148482,43.294101,2021,8,"Spain"
-3.015888,43.380345,2021,8,"Spain"
3.22692,42.0422,2021,8,"Spain"
-5.08945,50.11569,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.146566,43.351681,2021,8,"Spain"
-3.47722,47.71005,2021,8,"France"
-9.336325,39.275421,2021,8,"Portugal"
-9.345823,39.296951,2021,8,"Portugal"
-9.345321,38.680514,2021,8,"Portugal"
-9.357672,39.325568,2021,8,"Portugal"
-9.45035,38.750711,2021,8,"Portugal"
-8.826563,37.382966,2021,8,"Portugal"
-1.932338,50.63006,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-4.652832,54.07144,2021,8,"Isle of Man"
-4.653275,54.07412,2021,8,"Isle of Man"
-2.074769,43.307584,2021,8,"Spain"
-5.071801,50.139182,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.146566,43.351681,2021,8,"Spain"
-0.803885,50.70316,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.146566,43.351681,2021,8,"Spain"
-3.113326,43.352664,2021,8,"Spain"
-4.654731,54.071796,2021,8,"Isle of Man"
-1.312369,50.80389,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-1.955324,50.59164,2021,8,"United Kingdom of Great Britain and Northern Ireland"
3.06145,42.91742,2021,8,"France"
-1.955324,50.59164,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-2.074769,43.307584,2021,8,"Spain"
-4.653275,54.07412,2021,8,"Isle of Man"
-6.299631,49.97004,2021,8,"United Kingdom of Great Britain and Northern Ireland"
3.22658,42.04384,2021,8,"Spain"
6.24126,43.02875,2021,8,"France"
3.1567,42.47433,2021,8,"France"
-3.113208,43.355708,2021,8,"Spain"
-3.113208,43.355708,2021,8,"Spain"
-5.056024,50.147914,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.113208,43.355708,2021,8,"Spain"
-1.070184,60.1033,2021,8,"United Kingdom of Great Britain and Northern Ireland"
6.39705,42.98886,2021,8,"France"
-5.087906,50.12582,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-3.113326,43.352664,2021,8,"Spain"
6.77364,43.4064,2021,8,"France"
-1.94505,49.284556,2021,9,"Jersey"
-5.050204,50.14541,2021,9,"United Kingdom of Great Britain and Northern Ireland"
5.61967,43.15756,2021,9,"France"
1.60575,50.79086,2021,9,"France"
-4.885756,50.58249,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.052202,50.146,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.08641,50.12628,2021,9,"United Kingdom of Great Britain and Northern Ireland"
5.62333,43.15528,2021,9,"France"
-4.824127,50.59434,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-1.355437,50.74154,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-9.479185,38.715413,2021,9,"Portugal"
-5.074102,50.13688,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.824474,50.59472,2021,9,"United Kingdom of Great Britain and Northern Ireland"
1.60612,50.79101,2021,9,"France"
-2.72585,48.55667,2021,9,"France"
-1.86873,48.87425,2021,9,"France"
-2.72367,48.54487,2021,9,"France"
6.15307,43.00543,2021,9,"France"
-4.459575,54.15915,2021,9,"Isle of Man"
-3.08932,47.5214,2021,9,"France"
-1.953645,50.61822,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.017673,50.14573,2021,9,"United Kingdom of Great Britain and Northern Ireland"
3.60155,43.41822,2021,9,"France"
5.62222,43.15722,2021,9,"France"
-4.40661,48.10393,2021,9,"France"
-4.653275,54.07412,2021,10,"Isle of Man"
-5.074636,50.13779,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-4.653275,54.07412,2021,10,"Isle of Man"
-4.652499,54.07125,2021,10,"Isle of Man"
6.36259,43.01827,2021,10,"France"
8.75475,41.85043,2021,10,"France"
-2.22031,47.00466,2021,10,"France"
5.62222,43.15722,2021,10,"France"
-2.42029,48.64704,2021,10,"France"
-5.072736,50.13282,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.22016,47.00519,2021,10,"France"
3.2131,42.06024,2021,10,"Spain"
-2.82408,48.59927,2021,10,"France"
-4.653342,54.07105,2021,10,"Isle of Man"
-5.051047,50.14589,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.22036,47.01,2021,10,"France"
-2.22021,47.00493,2021,10,"France"
-2.320546,50.61714,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.22024,47.00974,2021,10,"France"
-1.539142,50.69436,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-1.570125,50.66634,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.22032,47.00437,2021,10,"France"
-3.09943,48.86842,2021,10,"France"
-8.795959,37.849487,2021,11,"Portugal"
-8.795116,37.876772,2021,11,"Portugal"
5.23608,43.32983,2021,11,"France"
-16.367308,28.301083,2021,11,"Spain"
-5.050614,50.14524,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-5.053174,50.1461,2021,11,"United Kingdom of Great Britain and Northern Ireland"
5.23608,43.32983,2021,11,"France"
-5.058058,50.146875,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-5.065447,50.14141,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-5.059155,50.146763,2021,11,"United Kingdom of Great Britain and Northern Ireland"
5.23002,43.329,2021,12,"France"
6.77506,43.40722,2021,12,"France"
5.7601,43.05635,2021,12,"France"
-3.83806,47.79761,2020,1,"France"
-3.89369,47.83333,2020,1,"France"
-3.8882,47.82935,2020,1,"France"
-1.6376,43.40906,2020,1,"France"
-5.609717,36.010206,2020,1,"Spain"
-3.92772,47.87062,2020,1,"France"
-1.6376,43.40906,2020,1,"France"
-3.90579,47.85152,2020,1,"France"
-2.15581,46.88518,2020,1,"France"
-1.66217,43.39864,2020,1,"France"
-1.66163,43.39818,2020,1,"France"
-3.93397,47.88217,2020,1,"France"
-1.68289,43.38982,2020,1,"France"
-1.66217,43.39864,2020,1,"France"
-3.90812,47.8507,2020,1,"France"
-3.93027,47.87172,2020,1,"France"
-3.84416,47.79445,2020,1,"France"
-1.64068,43.4075,2020,1,"France"
-2.15581,46.88518,2020,1,"France"
-2.14462,46.82463,2020,1,"France"
-1.66114,43.3977,2020,1,"France"
-1.68386,43.39085,2020,1,"France"
-3.8511,47.79608,2020,1,"France"
-3.92288,47.8701,2020,1,"France"
-3.92085,47.86957,2020,1,"France"
-1.66114,43.3977,2020,1,"France"
-3.9043,47.85708,2020,1,"France"
-2.446446,50.56926,2020,1,"United Kingdom of Great Britain and Northern Ireland"
-3.8495,48.63378,2020,1,"France"
-3.89159,47.83169,2020,1,"France"
-3.84945,48.63348,2020,1,"France"
-3.91307,47.85475,2020,1,"France"
-3.92281,47.8701,2020,1,"France"
-3.90402,47.85082,2020,1,"France"
-1.66163,43.39818,2020,1,"France"
-1.64068,43.4075,2020,1,"France"
-3.85337,47.80261,2020,1,"France"
-3.9294,47.87385,2020,1,"France"
-3.91811,47.86868,2020,1,"France"
-3.84958,48.63404,2020,1,"France"
-1.06579,44.64554,2020,2,"France"
-3.85177,47.79984,2020,2,"France"
-1.2519,45.85359,2020,2,"France"
-1.23643,45.97509,2020,2,"France"
-1.23521,45.69511,2020,2,"France"
-1.23068,45.69361,2020,2,"France"
-3.92302,47.87007,2020,2,"France"
-1.06549,44.64561,2020,2,"France"
-8.276022,37.076481,2020,2,"Portugal"
-1.19621,44.65286,2020,2,"France"
-1.25439,45.99033,2020,2,"France"
-1.32453,46.00373,2020,2,"France"
-1.19612,45.89168,2020,2,"France"
-1.13991,44.65429,2020,2,"France"
-1.32532,46.00404,2020,2,"France"
-5.050117,50.14557,2020,2,"United Kingdom of Great Britain and Northern Ireland"
-1.2086,44.60704,2020,2,"France"
-1.16254,44.66368,2020,2,"France"
-3.85149,47.79954,2020,2,"France"
-3.92302,47.87007,2020,2,"France"
-1.372,46.03953,2020,2,"France"
-1.3978,46.01458,2020,2,"France"
-1.16511,44.66388,2020,2,"France"
-1.24266,44.55771,2020,2,"France"
-3.92297,47.8701,2020,2,"France"
-1.58948,49.01294,2020,2,"France"
-1.20433,44.63953,2020,2,"France"
-1.05376,44.70712,2020,2,"France"
-1.11378,44.64529,2020,2,"France"
-1.07418,44.64481,2020,2,"France"
-1.05139,45.62667,2020,2,"France"
-1.3363,45.91756,2020,2,"France"
-3.92288,47.8701,2020,2,"France"
9.40496,41.77458,2020,3,"France"
-4.76215,48.52373,2020,3,"France"
5.33848,43.20783,2020,3,"France"
-5.068442,50.142068,2020,3,"United Kingdom of Great Britain and Northern Ireland"
-4.7619,48.52383,2020,3,"France"
-4.00704,48.72421,2020,5,"France"
-4.29092,47.79282,2020,5,"France"
-4.17471,47.8119,2020,5,"France"
-4.34014,47.79928,2020,5,"France"
-3.89944,48.67089,2020,5,"France"
-4.1653,47.81937,2020,5,"France"
-3.97372,48.70977,2020,5,"France"
-3.98411,47.86101,2020,5,"France"
-4.03944,48.70439,2020,5,"France"
-3.99211,48.7236,2020,5,"France"
-4.37542,47.81328,2020,5,"France"
-5.050117,50.14557,2020,5,"United Kingdom of Great Britain and Northern Ireland"
-2.441694,50.5701,2020,5,"United Kingdom of Great Britain and Northern Ireland"
-4.34734,47.79903,2020,5,"France"
-4.16708,47.84505,2020,5,"France"
-4.00713,48.7271,2020,5,"France"
-3.9726,48.72475,2020,5,"France"
-3.97436,48.72357,2020,5,"France"
-4.26893,47.79073,2020,5,"France"
-4.22209,47.79308,2020,5,"France"
-4.16659,47.84323,2020,5,"France"
-4.12179,47.86456,2020,5,"France"
-4.35294,48.10714,2020,5,"France"
-4.30147,47.80038,2020,5,"France"
-4.05315,47.8541,2020,5,"France"
-4.05046,48.70503,2020,5,"France"
-3.96155,48.68617,2020,5,"France"
-3.99789,48.71261,2020,5,"France"
-4.02162,48.71121,2020,5,"France"
-4.22679,47.79347,2020,5,"France"
-4.13017,47.8627,2020,5,"France"
-4.19833,47.79776,2020,5,"France"
-4.27737,47.79177,2020,5,"France"
-3.97181,48.71346,2020,5,"France"
-4.15108,47.85482,2020,5,"France"
-3.95326,48.67341,2020,5,"France"
-4.03863,47.84558,2020,5,"France"
-4.45359,48.29332,2020,5,"France"
-4.17604,47.80529,2020,5,"France"
-3.99149,48.71951,2020,5,"France"
-4.005,48.71543,2020,5,"France"
-3.98904,48.72723,2020,5,"France"
-3.99225,48.72198,2020,5,"France"
-4.37346,47.80544,2020,5,"France"
-3.91142,48.67012,2020,5,"France"
-4.35774,47.79667,2020,5,"France"
-4.2381,47.79265,2020,5,"France"
-4.37158,47.8098,2020,5,"France"
-3.96931,48.69376,2020,5,"France"
-4.25869,47.79183,2020,5,"France"
-3.89954,47.83419,2020,5,"France"
-4.11266,47.86416,2020,5,"France"
-3.90284,48.65556,2020,5,"France"
-3.99197,48.72266,2020,5,"France"
-4.36965,47.79689,2020,5,"France"
-3.90118,47.83703,2020,5,"France"
-4.52206,48.36349,2020,5,"France"
-4.00077,48.71168,2020,5,"France"
-3.90927,48.66958,2020,5,"France"
-3.98046,47.85437,2020,5,"France"
-3.97973,47.85726,2020,5,"France"
-4.15957,47.85026,2020,5,"France"
-4.37445,47.81269,2020,5,"France"
-4.18197,47.8015,2020,5,"France"
-4.20958,47.79931,2020,5,"France"
-4.37385,47.79959,2020,5,"France"
-4.04202,47.84575,2020,5,"France"
-4.15977,47.83029,2020,5,"France"
-3.96285,48.68845,2020,5,"France"
7.11657,43.54985,2020,6,"France"
-2.418208,50.58595,2020,6,"United Kingdom of Great Britain and Northern Ireland"
-3.2579,48.83983,2020,6,"France"
-3.99128,47.72354,2020,6,"France"
-9.628548,53.246026,2020,6,"Ireland"
-3.29169,48.83347,2020,6,"France"
-4.00525,47.72364,2020,6,"France"
-3.07939,48.82949,2020,6,"France"
7.11657,43.54985,2020,6,"France"
-3.95855,47.71551,2020,6,"France"
-3.99375,47.70295,2020,6,"France"
-3.92138,48.68587,2020,6,"France"
-3.2551,48.84465,2020,6,"France"
-3.99738,47.70897,2020,6,"France"
-3.32998,48.83298,2020,6,"France"
-4.00752,47.71745,2020,6,"France"
-4.00055,47.70899,2020,6,"France"
-3.9542,47.71758,2020,6,"France"
-3.97368,47.72487,2020,6,"France"
